X,Y,Date,Year,Incident Name,perimeterd,Acres Burned,stateCode,State,Category,,AL,Alabama
-83.41487614,38.20654584,03/04/2015,2015,Rodburn Hollow,01/04/2015,87.92339142,KY,Kentucky,Least Severe,,,
-120.4435979,38.10038234,06/08/2018,2018,PARROTS,05/08/2018,123.8620868,CA,California,Least Severe,,,
-113.6901746,47.86230593,29/09/2011,2011,South Fork Lost Creek,13/09/2011,1848.336338,MT,Montana,Least Severe,,,
-104.8336081,43.2452104,08/12/2011,2011,Thompson,28/08/2011,10463.568,WY,Wyoming,Moderate,,,
-118.8017671,35.6458271,20/06/2013,2011,WILLIAMS,08/07/2011,167.4499361,CA,California,Least Severe,,,
-104.8726936,32.78361958,19/07/2013,2011,Armstrong,11/07/2011,25.67503947,NM,New Mexico,Least Severe,,,
-114.5899677,43.46100372,04/08/2010,2010,Willow,03/08/2010,140.1056133,ID,Idaho,Least Severe,,,
-117.6594985,33.87410792,14/04/2011,2010,River,16/06/2010,46.58533087,CA,California,Least Severe,,,
-149.3451024,65.11078454,18/10/2010,2010,Tolovana,11/06/2010,119.6402598,AK,Alaska,Least Severe,,,
-116.8060214,43.89119273,15/09/2010,2010,MM8 I84,08/09/2010,28.78560724,ID,Idaho,Least Severe,,,
-118.7401382,35.66238401,14/04/2011,2010,Granite,18/09/2010,203.815583,CA,California,Least Severe,,,
-121.1292613,41.36602969,14/04/2011,2010,Point,25/07/2010,51.65218029,CA,California,Least Severe,,,
-121.3688593,38.98033339,14/04/2011,2010,Riosa 2,16/06/2010,16.82722714,CA,California,Least Severe,,,
-120.3570219,37.47336976,14/04/2011,2010,Robinson,11/06/2010,1600.08426,CA,California,Least Severe,,,
-119.0305004,34.96405252,14/04/2011,2010,Town,24/08/2010,195.1749408,CA,California,Least Severe,,,
-107.8442361,44.05531114,07/08/2018,2018,RATTLESNAKE,06/08/2018,354.9925599,WY,Wyoming,Least Severe,,,
-105.7399823,45.39142721,05/02/2018,2017,Two Tree,24/07/2017,1.68739884,MT,Montana,Least Severe,,,
-106.6386816,45.81985234,01/02/2018,2017,Victor - Rosebud,24/08/2017,0.80350995,MT,Montana,Least Severe,,,
-104.2791976,32.16521632,09/05/2011,2010,Beard,03/04/2010,13.19080533,NM,New Mexico,Least Severe,,,
-106.8778201,45.80307291,05/02/2018,2017,Well Spring,17/07/2017,16.21056588,MT,Montana,Least Severe,,,
-106.8998839,45.94315482,06/02/2018,2017,Whiskey - Rosebud,05/09/2017,34.36008847,MT,Montana,Least Severe,,,
-104.9622612,32.79178668,09/05/2011,2010,Dust,07/06/2010,24.55900616,NM,New Mexico,Least Severe,,,
-105.1457834,32.05578338,09/05/2011,2010,Trimble,20/06/2010,16.38392882,NM,New Mexico,Least Severe,,,
-117.8768037,43.79642768,12/02/2014,2011,MP 205,26/08/2011,1.92683152,OR,Oregon,Least Severe,,,
-107.4863547,43.59306202,28/04/2011,2010,Cornell,21/07/2010,68.92056217,WY,Wyoming,Least Severe,,,
-114.8711664,41.44764502,09/08/2018,2018,Spring,30/07/2018,236.5287933,NV,Nevada,Least Severe,,,
-116.4084453,40.57421344,09/08/2018,2018,River,02/08/2018,37.96094864,NV,Nevada,Least Severe,,,
-116.0722934,40.67640921,09/08/2018,2018,Mud,02/08/2018,10.94404776,NV,Nevada,Least Severe,,,
-120.5148341,45.22717593,26/08/2018,2018,STUBBLEFIELD 1008 RN,25/08/2018,54209.89441,OR,Oregon,Severe,,,
-107.4101375,43.95118269,28/04/2011,2010,Joe,03/09/2010,52.10310611,WY,Wyoming,Least Severe,,,
-100.025371,34.50064399,14/12/2011,2011,Goodwin,09/07/2011,4889.467163,TX,Texas,Least Severe,,,
-108.1209987,40.31614419,07/11/2011,2010,Pine,26/08/2010,47.22446585,CO,Colorado,Least Severe,,,
-107.9648556,43.40040717,28/04/2011,2010,Quien Sabe,05/09/2010,7.72851845,WY,Wyoming,Least Severe,,,
-108.6448478,40.61356051,07/11/2011,2010,Greystone,26/06/2010,21.17060703,CO,Colorado,Least Severe,,,
-85.94539926,33.47711887,10/02/2012,2010,Scooter,26/08/2010,14.90948005,AL,Alabama,Least Severe,,,
-80.68494821,28.53413343,10/02/2012,2010,Coyote,03/08/2010,1697.106448,FL,Florida,Least Severe,,,
-111.3475436,40.07729967,10/02/2012,2010,Cottonwood,27/07/2010,10.62870191,UT,Utah,Least Severe,,,
-94.75936684,31.03790502,23/09/2011,2011,Livingston 343,25/07/2011,30.03682581,TX,Texas,Least Severe,,,
-122.4689179,40.5002074,12/09/2007,2007,Creek,29/06/2007,188.2499418,CA,California,Least Severe,,,
-114.8195725,40.71640166,09/08/2018,2018,Hastings Cut-Off,04/08/2018,39.87535777,NV,Nevada,Least Severe,,,
-116.5143024,40.70259945,09/08/2018,2018,Dunphy,04/08/2018,18.87645854,NV,Nevada,Least Severe,,,
-113.9585182,42.1660713,01/09/2015,2015,Lone Cedar,29/08/2015,0.08507218,ID,Idaho,Least Severe,,,
-88.62039499,46.07832486,10/02/2012,2010,Mine,22/03/2010,13.42324668,MI,Michigan,Least Severe,,,
-120.115392,41.89660428,14/04/2011,2010,Annie,02/08/2010,249.1404829,CA,California,Least Severe,,,
-101.9976298,37.43340701,23/04/2018,2018,Badger Hole,20/04/2018,50628.70916,CO,Colorado,Severe,,,
-114.8989388,37.22570817,26/01/2018,2017,Nat Out Nine,15/12/2017,1769.470618,NV,Nevada,Least Severe,,,
-108.0596004,37.49343149,10/07/2018,2018,Burro,09/07/2018,4588.666319,CO,Colorado,Least Severe,,,
-111.1458578,40.67446613,03/10/2018,2018,Slate,01/10/2018,666.7007186,UT,Utah,Least Severe,,,
-114.4312424,40.0344045,09/08/2018,2018,Chin Creek,08/08/2018,356.4890265,NV,Nevada,Least Severe,,,
-118.8248842,43.27540511,02/05/2018,2018,Voltage,29/04/2018,1501.528459,OR,Oregon,Least Severe,,,
-117.7993932,41.59121005,16/06/2018,2018,McClintick,09/06/2018,147.7980142,NV,Nevada,Least Severe,,,
-120.9882643,38.93167662,17/07/2009,2009,Mammoth,17/07/2009,642.6457415,CA,California,Least Severe,,,
-115.5925207,39.97492707,12/02/2013,2009,Big Bald,27/08/2009,28.55800445,NV,Nevada,Least Severe,,,
-119.2354046,39.45897091,16/06/2018,2018,Piper,10/06/2018,313.5921474,NV,Nevada,Least Severe,,,
-161.8734242,61.28226577,14/06/2018,2018,Gweek,13/06/2018,446.0778814,AK,Alaska,Least Severe,,,
-163.0977535,64.65072511,12/06/2018,2018,Fishing Village,10/06/2018,318.4484206,AK,Alaska,Least Severe,,,
-106.862772,37.00905778,16/08/2018,2018,Vigil Mesa,15/08/2018,25.04345911,CO,Colorado,Least Severe,,,
-108.575032,47.8900072,16/07/2017,2017,July,15/07/2017,11696.76755,MT,Montana,Moderate,,,
-150.4118665,65.1336512,26/06/2015,2015,North Fork,25/06/2015,4054.363361,AK,Alaska,Least Severe,,,
-95.13197323,32.75969312,07/02/2012,2011,Rhonesboro,13/09/2011,304.6918945,TX,Texas,Least Severe,,,
-112.5411996,42.85576606,25/07/2017,2017,Trail Creek,24/07/2017,10.38690732,ID,Idaho,Least Severe,,,
-119.6209557,39.98041813,09/08/2018,2018,Pelican,31/07/2018,7.16383943,NV,Nevada,Least Severe,,,
-112.2022603,42.00807414,13/07/2017,2017,Oneida County Asst. 1,26/06/2017,43.3401941,ID,Idaho,Least Severe,,,
-123.1835462,41.6683798,29/09/2014,2014,Happy Camp Complex,27/09/2014,135476.7669,CA,California,Extremely Severe,,,
-122.9087424,42.74329888,19/08/2018,2018,SNOW SHOE,19/08/2018,3818.951478,OR,Oregon,Least Severe,,,
-109.0682649,31.92024505,13/09/2018,2018,DESERT WILLOW,05/06/2018,14.88469224,AZ,Arizona,Least Severe,,,
-153.7674742,63.56939693,10/07/2015,2015,Rungun Creek,09/07/2015,2757.52398,AK,Alaska,Least Severe,,,
-120.1404512,48.08944937,16/08/2015,2015,Squaw Creek,15/08/2015,384.1156858,WA,Washington,Least Severe,,,
-95.23499635,32.33280258,21/09/2011,2011,Henderson 266,06/09/2011,0.94438082,TX,Texas,Least Severe,,,
-166.0899944,68.33580184,13/06/2018,2018,Tusikpak Lake,12/06/2018,14547.4311,AK,Alaska,Moderate,,,
-99.15607538,30.38200587,23/09/2011,2011,Doss,26/04/2011,1835.177864,TX,Texas,Least Severe,,,
-94.81493805,30.69739816,23/09/2011,2011,Livingston 528,09/06/2011,1.45774144,TX,Texas,Least Severe,,,
-113.7751121,46.0697236,15/08/2018,2018,Kent Peak,14/08/2018,28.65680039,MT,Montana,Least Severe,,,
-157.4757687,66.41492074,27/06/2018,2018,Purcell,25/06/2018,2676.001383,AK,Alaska,Least Severe,,,
-158.2282633,66.70610305,12/06/2018,2018,Rabbit River,10/06/2018,837.1908651,AK,Alaska,Least Severe,,,
-123.1422631,42.69697097,22/07/2018,2018,14,21/07/2018,349.137652,OR,Oregon,Least Severe,,,
-117.1436054,39.35534445,09/08/2018,2018,Potter,08/08/2018,46.760555,NV,Nevada,Least Severe,,,
-108.3688956,35.21708612,15/08/2018,2018,Camp Two,14/08/2018,31.86506012,NM,New Mexico,Least Severe,,,
-110.8822681,33.31726449,29/06/2015,2015,Simpson,27/06/2015,34.33602734,AZ,Arizona,Least Severe,,,
-115.6415044,47.03506001,17/08/2018,2018,Snow Peak,12/08/2018,43.11662644,ID,Idaho,Least Severe,,,
-115.7604678,42.95486706,22/08/2018,2018,MM79 HWY51,17/07/2018,49.04069872,ID,Idaho,Least Severe,,,
-114.4393245,42.39471458,17/08/2018,2018,Cottonwood Creek,02/07/2018,84.70667477,ID,Idaho,Least Severe,,,
-108.2044531,40.3344629,26/08/2018,2018,CITADEL,25/08/2018,299.4572018,CO,Colorado,Least Severe,,,
-119.2010156,47.93877615,27/08/2018,2018,GRASS VALLEY,12/08/2018,76838.38804,WA,Washington,Very Severe,,,
-112.0031177,39.35020802,20/06/2007,2007,South Yuba,16/06/2007,12.94422648,UT,Utah,Least Severe,,,
-103.8437745,45.76353804,31/01/2018,2017,Rock Butte,17/07/2017,27.22924318,SD,South Dakota,Least Severe,,,
-103.7074324,45.36183,31/01/2018,2017,Waddell,15/05/2017,1.39135395,SD,South Dakota,Least Severe,,,
-104.8683842,44.52946524,31/01/2018,2017,Cabin Creek,21/06/2017,0.02347716,WY,Wyoming,Least Severe,,,
-117.2456784,46.4969306,25/07/2017,2017,Snake River,17/07/2017,3115.528809,WA,Washington,Least Severe,,,
-119.933008,38.3360737,15/08/2015,2015,Reservoir,12/08/2015,25.05341517,CA,California,Least Severe,,,
-111.8513276,41.38427056,01/09/2018,2018,Avon,31/08/2018,831.3166571,UT,Utah,Least Severe,,,
-118.0670429,48.91366446,19/08/2018,2018,GRIZZ,12/08/2018,5.78691332,WA,Washington,Least Severe,,,
-111.0674901,41.9638374,20/08/2018,2018,North Eden,19/08/2018,13773.989,UT,Utah,Moderate,,,
-121.1994271,48.05137564,29/08/2015,2015,Red,28/08/2015,159.4487681,WA,Washington,Least Severe,,,
-118.6606891,35.51539245,20/08/2018,2018,CALL,19/08/2018,367.5835101,CA,California,Least Severe,,,
-108.2943778,40.34778277,18/09/2015,2015,Wapati,17/09/2015,1.18901231,CO,Colorado,Least Severe,,,
-121.2517557,44.22262728,22/08/2018,2018,JAGUAR 0514 RS,01/07/2018,10.40671759,OR,Oregon,Least Severe,,,
-106.3863026,43.41897159,26/10/2018,2018,MP 227,14/09/2018,1.09793671,WY,Wyoming,Least Severe,,,
-117.9612711,41.00095633,21/03/2019,2018,Atlas,15/11/2018,0.36983537,NV,Nevada,Least Severe,,,
-110.7693958,41.39924284,31/01/2018,2017,Cowboy,19/09/2017,1590.726906,WY,Wyoming,Least Severe,,,
-114.5825223,46.12173603,03/10/2011,2011,Rock Point,30/09/2011,71.22752565,ID,Idaho,Least Severe,,,
-105.6129587,42.69251955,26/10/2018,2018,COLD SPRINGS,16/09/2018,9.30257778,WY,Wyoming,Least Severe,,,
-110.3279073,31.52277453,21/10/2015,2015,Range 8,18/06/2015,33.94717686,AZ,Arizona,Least Severe,,,
-106.4653829,44.26054243,26/10/2018,2018,PINE GULCH,23/10/2018,6.02176118,WY,Wyoming,Least Severe,,,
-117.8908876,48.94085252,19/08/2018,2018,WEST HUBBARD,15/08/2018,15.03332971,WA,Washington,Least Severe,,,
-81.15467683,26.0635242,15/07/2015,2015,Wetfoot,14/07/2015,3.50665056,FL,Florida,Least Severe,,,
-119.8207431,39.06380836,16/08/2018,2018,Hobo,11/08/2018,1.69880633,NV,Nevada,Least Severe,,,
-107.3776963,33.68847437,25/10/2018,2018,Deep,01/08/2018,15.21829287,NM,New Mexico,Least Severe,,,
-121.2494836,36.42083829,13/05/2011,2011,Metz,13/05/2011,1002.40915,CA,California,Least Severe,,,
-104.3100268,32.70414228,22/08/2018,2018,FORREST LEE,22/07/2018,583.846067,NM,New Mexico,Least Severe,,,
-112.5418699,42.9476789,22/08/2018,2018,Tyhee,14/07/2018,16.68852247,ID,Idaho,Least Severe,,,
-108.53564,40.4390452,25/10/2018,2018,CURTIS,20/07/2018,8.51194062,CO,Colorado,Least Severe,,,
-105.1332497,44.59303584,01/02/2018,2017,HILLTOP,02/07/2017,0.08997627,WY,Wyoming,Least Severe,,,
-106.5002143,42.8968003,01/02/2018,2017,NINE MILE,04/07/2017,0.02475155,WY,Wyoming,Least Severe,,,
-115.8881103,42.8907535,22/08/2018,2018,SUB,17/07/2018,42.17071868,ID,Idaho,Least Severe,,,
-109.2579091,41.4755328,01/02/2018,2017,Rock Canyon,10/07/2017,16.68873498,WY,Wyoming,Least Severe,,,
-104.0756355,42.06573168,01/02/2018,2017,SAND HILL #1,22/02/2017,1149.384335,WY,Wyoming,Least Severe,,,
-121.0708148,41.06625194,24/11/2010,2006,Lgt No22 3-9,26/06/2006,504.566822,CA,California,Least Severe,,,
-117.6219265,40.63773338,03/08/2018,2018,Sheep,27/07/2018,41.1105608,NV,Nevada,Least Severe,,,
-114.656286,42.94957093,22/08/2018,2018,Rural Assist 3,02/07/2018,7.52855325,ID,Idaho,Least Severe,,,
-114.0462577,43.53205673,12/08/2018,2018,SHARPS,10/08/2018,64811.76737,ID,Idaho,Very Severe,,,
-114.6552624,42.99867306,22/08/2018,2018,Rural Assist 2,26/06/2018,16.15871243,ID,Idaho,Least Severe,,,
-150.4743224,64.77254702,01/11/2018,2018,Zitziana River,02/10/2018,71941.96461,AK,Alaska,Very Severe,,,
-120.303333,41.29496735,20/09/2016,2016,SOUP 3,19/09/2016,0.14551369,CA,California,Least Severe,,,
-120.9462269,39.15805026,24/11/2010,2006,ROLLINS,19/08/2006,42.55002999,CA,California,Least Severe,,,
-113.7420689,36.43734573,11/02/2011,2006,Birthday Complex,12/09/2006,35.64311196,AZ,Arizona,Least Severe,,,
-112.755447,42.09153828,22/08/2018,2018,Stone 2,22/07/2018,152.5173782,ID,Idaho,Least Severe,,,
-115.6093152,48.23583749,02/11/2015,2015,Smearl,08/10/2015,176.616811,MT,Montana,Least Severe,,,
-106.1038621,44.14513552,08/08/2018,2018,SCHOONOVER ROAD,29/06/2018,1.09178559,WY,Wyoming,Least Severe,,,
-85.84432194,33.39159118,28/03/2016,2016,Caney Head,26/03/2016,932.3740542,AL,Alabama,Least Severe,,,
-93.49574156,29.85662333,01/07/2016,2016,Cottonmouth,30/06/2016,6389.308048,LA,Louisiana,Less Severe,,,
-156.0363656,64.03115841,24/09/2016,2016,Wilson Creek,15/07/2016,130.3064372,AK,Alaska,Least Severe,,,
-112.5078586,40.85345985,16/12/2015,2015,Stansbury,29/06/2015,36.81381907,UT,Utah,Least Severe,,,
-82.92190203,35.92758397,19/04/2016,2016,State Line,18/04/2016,1464.470745,TN,Tennessee,Least Severe,,,
-83.49702388,38.32213948,18/04/2016,2016,Stockton Road #2,17/04/2016,155.7872288,KY,Kentucky,Least Severe,,,
-95.55674146,31.35573881,07/02/2012,2011,Livingston 758,24/08/2011,7.61713859,TX,Texas,Least Severe,,,
-108.6188458,40.22634612,13/10/2010,2005,Divide Creek,29/06/2005,14.87686812,CO,Colorado,Least Severe,,,
-85.64179145,33.83686508,25/04/2016,2016,Kings Gap,23/04/2016,74.10605394,AL,Alabama,Least Severe,,,
-118.5485336,44.84121521,12/05/2016,2016,Rabbit Fire,12/05/2016,0.9395134,OR,Oregon,Least Severe,,,
-153.93927,65.26789712,02/08/2016,2016,Little Melo,31/07/2016,577.2261722,AK,Alaska,Least Severe,,,
-113.9400642,44.67797376,16/03/2017,2016,Little Morgan,02/09/2016,135.5013194,ID,Idaho,Least Severe,,,
-104.6825059,33.99194601,20/01/2009,2006,LONGHORN,19/06/2006,323.3062594,NM,New Mexico,Least Severe,,,
-107.4773086,44.02926591,11/08/2015,2015,Tracer,10/08/2015,4.59690722,WY,Wyoming,Least Severe,,,
-95.12461864,31.77065204,07/02/2012,2011,Henderson 397,20/08/2011,1.98715111,TX,Texas,Least Severe,,,
-119.1919373,40.4131675,04/08/2017,2017,Missouri,30/07/2017,228.986629,NV,Nevada,Least Severe,,,
-83.36325353,35.4482889,28/04/2016,2016,SALLY SMITH,20/04/2016,2.27664193,NC,North Carolina,Least Severe,,,
-75.93029358,35.62590751,28/04/2016,2016,WHIPPING CREEK ROAD,27/04/2016,15456.28899,NC,North Carolina,Moderate,,,
-94.26125653,34.53283242,07/03/2016,2016,County Rd 42,03/02/2016,1.11823147,AR,Arkansas,Least Severe,,,
-94.04790474,34.50418139,07/03/2016,2016,County Rd 62,31/01/2016,1.87440885,AR,Arkansas,Least Severe,,,
-121.6170187,37.72541988,20/06/2013,2011,FLYNN,14/07/2011,517.3747304,CA,California,Least Severe,,,
-107.919341,44.51838695,01/05/2008,2006,Ditch,17/07/2006,4.66807229,WY,Wyoming,Least Severe,,,
-122.3698329,43.38440693,15/09/2014,2014,Davey,14/09/2014,35.87695284,OR,Oregon,Least Severe,,,
-73.49123774,41.72282461,20/05/2016,2016,MOUNT ALGO,06/05/2016,13.18449887,CT,Connecticut,Least Severe,,,
-81.6998844,29.41761046,16/05/2016,2016,Norwalk 2,13/04/2016,180.6931983,FL,Florida,Least Severe,,,
-98.19873164,32.8540208,20/09/2011,2011,CR 337,04/07/2011,1038.565796,TX,Texas,Least Severe,,,
-110.9581417,34.55516034,10/08/2018,2018,Grama,09/08/2018,2157.500833,AZ,Arizona,Least Severe,,,
-118.682154,36.26630867,29/10/2018,2018,Moses,27/10/2018,0.29358973,CA,California,Least Severe,,,
-123.3618676,41.86549674,09/09/2014,2014,Luther,08/09/2014,0.35472067,CA,California,Least Severe,,,
-123.3933898,41.86089188,09/09/2014,2014,Luther 2,08/09/2014,0.24092472,CA,California,Least Severe,,,
-123.3838091,41.85837168,09/09/2014,2014,Noranda,08/09/2014,0.13251649,CA,California,Least Severe,,,
-93.57862167,35.05186541,07/12/2016,2016,Kirkwood,05/03/2016,1.82684273,AR,Arkansas,Least Severe,,,
-118.3511748,34.28274619,25/05/2016,2016,WHEATLAND,24/05/2016,155.9129954,CA,California,Least Severe,,,
-109.4662597,44.8473785,22/07/2014,2014,Dillworth,21/07/2014,5.57862378,WY,Wyoming,Least Severe,,,
-115.1773777,46.6217292,17/08/2016,2016,Lookout Creek,16/08/2016,12.86053179,ID,Idaho,Least Severe,,,
-110.7999146,34.25249101,01/08/2016,2016,Parallel,30/07/2016,16.31914531,AZ,Arizona,Least Severe,,,
-123.0406548,41.85674796,21/09/2016,2016,GAP,20/09/2016,33011.32697,CA,California,Severe,,,
-115.7892345,35.46508805,26/08/2006,2006,Valley Fire,25/08/2006,20.25429263,CA,California,Least Severe,,,
-111.9302864,43.91769914,22/08/2018,2018,Plano,28/07/2018,13.17679458,ID,Idaho,Least Severe,,,
-116.0380332,42.16400345,22/08/2018,2018,OTTER,19/07/2018,2375.297462,ID,Idaho,Least Severe,,,
-111.28348,34.53805163,02/08/2014,2014,Kinder,01/08/2014,305.1056053,AZ,Arizona,Least Severe,,,
-95.35109616,33.81176016,30/12/2011,2011,Linden 443,19/08/2011,20.11299217,TX,Texas,Least Severe,,,
-105.9570099,45.23218848,07/01/2013,2006,Bloom Creek,08/08/2006,126.2955882,MT,Montana,Least Severe,,,
-120.4527284,40.16649356,24/11/2010,2006,Fitch,13/08/2006,27.4362714,CA,California,Least Severe,,,
-103.3420895,37.49032569,13/06/2011,2011,Shell,12/06/2011,11185.09811,CO,Colorado,Moderate,,,
-106.489151,44.71963503,20/10/2015,2015,Widmire Creek,18/10/2015,368.482639,WY,Wyoming,Least Severe,,,
-143.556229,65.36527267,01/11/2018,2018,Webber Creek,28/09/2018,6852.518085,AK,Alaska,Less Severe,,,
-85.86269806,33.46296768,21/06/2011,2011,LC,20/06/2011,37.85465009,AL,Alabama,Least Severe,,,
-116.1253953,48.28668789,01/11/2018,2018,Cougar,30/10/2018,7882.148216,ID,Idaho,Less Severe,,,
-143.5094346,66.80568725,12/08/2015,2015,Chahalie Lake,11/08/2015,6246.055692,AK,Alaska,Less Severe,,,
-118.3826827,43.12023374,27/12/2013,2013,Riddle,18/11/2013,25.89311632,OR,Oregon,Least Severe,,,
-103.1155286,30.2186336,23/06/2011,2011,West McKnight,04/04/2011,461.7123349,TX,Texas,Least Severe,,,
-103.6354294,30.11319983,28/06/2011,2011,Mine,01/03/2011,8447.389704,TX,Texas,Less Severe,,,
-99.30805301,30.56488457,30/06/2011,2011,James River Road,24/02/2011,4467.923501,TX,Texas,Least Severe,,,
-104.6796607,43.87342184,14/06/2016,2016,SOUTH FAIRVIEW,09/06/2016,17.80140273,WY,Wyoming,Least Severe,,,
-158.8490763,66.57375106,22/08/2014,2014,Kugarak River,20/08/2014,189.2935711,AK,Alaska,Least Severe,,,
-115.5681711,43.09378429,17/07/2012,2012,Benwalk,13/07/2012,29113.19795,ID,Idaho,Severe,,,
-85.93600244,33.36327508,06/06/2012,2012,Little,06/06/2012,0.02305635,AL,Alabama,Least Severe,,,
-85.5325821,33.85622946,24/05/2012,2012,Parker Grantley,07/05/2012,2.68686545,AL,Alabama,Least Severe,,,
-94.65169436,32.98931299,07/02/2012,2011,Linden 484,25/08/2011,1.89848636,TX,Texas,Least Severe,,,
-115.6159899,42.49159479,22/08/2018,2018,EAST WHITE,20/07/2018,3246.464461,ID,Idaho,Least Severe,,,
-113.471857,42.5477074,09/09/2013,2013,I84 MM224,02/07/2013,1.7144644,ID,Idaho,Least Severe,,,
-94.4604984,32.17756777,07/02/2012,2011,Henderson 416,24/08/2011,1.32036152,TX,Texas,Least Severe,,,
-120.9701693,42.29800727,08/08/2017,2017,Devils Lake,07/08/2017,1705.750366,OR,Oregon,Least Severe,,,
-106.331505,45.96369257,16/11/2012,2012,Cherry,21/07/2012,445.8308386,MT,Montana,Least Severe,,,
-105.7542248,33.44596222,27/06/2012,2012,Little Bear,26/06/2012,44360.51084,NM,New Mexico,Severe,,,
-85.74808965,33.47297065,05/12/2016,2016,Shooting Star,01/12/2016,30.69175541,AL,Alabama,Least Severe,,,
-115.1696433,42.91449362,08/06/2012,2012,Shoestring,05/06/2012,78.37372817,ID,Idaho,Least Severe,,,
-121.6810208,44.17948061,09/10/2012,2012,Pole Creek,06/10/2012,26795.08659,OR,Oregon,Severe,,,
-113.902052,47.62477135,25/08/2016,2016,Piper,24/08/2016,10.34940869,MT,Montana,Least Severe,,,
-104.4480207,33.15028612,24/08/2016,2016,TIRE,25/07/2016,9.75602925,NM,New Mexico,Least Severe,,,
-116.9061242,32.81965261,23/06/2014,2013,VALLEY 2,24/09/2013,58.84497322,CA,California,Least Severe,,,
-106.4199431,46.09037784,06/08/2012,2012,East,03/08/2012,196.7007306,MT,Montana,Least Severe,,,
-115.1610258,42.55495637,06/08/2013,2013,Crows Nest,05/08/2013,958.9659719,ID,Idaho,Least Severe,,,
-116.7433494,39.54612172,03/08/2018,2018,Dry Creek,28/07/2018,434.4431248,NV,Nevada,Least Severe,,,
-87.30249274,34.34124755,19/04/2013,2013,Hall,19/04/2013,29.09470476,AL,Alabama,Least Severe,,,
-94.43979047,32.26543867,07/02/2012,2011,Henderson 424,24/08/2011,0.5773303,TX,Texas,Least Severe,,,
-116.6724561,48.45455902,08/08/2018,2018,Alpine,08/08/2018,65.64754781,ID,Idaho,Least Severe,,,
-119.4858899,47.91461435,09/08/2017,2017,HAYES ROAD,06/08/2017,2496.546352,WA,Washington,Least Severe,,,
